TransactionNo,Items,DateTime,Daypart,DayType
2833,Coffee,9/12/2016 9:17,Morning,Weekday
2833,Toast,9/12/2016 9:17,Morning,Weekday
2834,Bread,9/12/2016 9:19,Morning,Weekday
2834,Coffee,9/12/2016 9:19,Morning,Weekday
2834,Medialuna,9/12/2016 9:19,Morning,Weekday
2835,Coffee,9/12/2016 9:31,Morning,Weekday
2836,Bread,9/12/2016 9:31,Morning,Weekday
2836,Toast,9/12/2016 9:31,Morning,Weekday
2837,Bread,9/12/2016 9:42,Morning,Weekday
2838,Coffee,9/12/2016 9:58,Morning,Weekday
2838,Coffee,9/12/2016 9:58,Morning,Weekday
2838,Medialuna,9/12/2016 9:58,Morning,Weekday
2838,Cake,9/12/2016 9:58,Morning,Weekday
2839,Tea,9/12/2016 10:11,Morning,Weekday
2840,Tea,9/12/2016 10:16,Morning,Weekday
2841,Coffee,9/12/2016 10:17,Morning,Weekday
2841,Medialuna,9/12/2016 10:17,Morning,Weekday
2842,Bread,9/12/2016 10:18,Morning,Weekday
2843,Bread,9/12/2016 10:20,Morning,Weekday
2843,Coffee,9/12/2016 10:20,Morning,Weekday
2844,Bread,9/12/2016 10:36,Morning,Weekday
2845,Bread,9/12/2016 10:40,Morning,Weekday
2845,Brownie,9/12/2016 10:40,Morning,Weekday
2846,Coffee,9/12/2016 10:43,Morning,Weekday
2847,Tea,9/12/2016 10:45,Morning,Weekday
2847,The Nomad,9/12/2016 10:45,Morning,Weekday
2848,Fudge,9/12/2016 10:56,Morning,Weekday
2849,Alfajores,9/12/2016 10:58,Morning,Weekday
2849,Coffee,9/12/2016 10:58,Morning,Weekday
2850,Bread,9/12/2016 10:59,Morning,Weekday
2851,Coffee,9/12/2016 11:02,Morning,Weekday
2851,Alfajores,9/12/2016 11:02,Morning,Weekday
2852,Brownie,9/12/2016 11:03,Morning,Weekday
2852,Coffee,9/12/2016 11:03,Morning,Weekday
2853,Bread,9/12/2016 11:07,Morning,Weekday
2854,Jam,9/12/2016 11:15,Morning,Weekday
2854,Fudge,9/12/2016 11:15,Morning,Weekday
2855,Tea,9/12/2016 11:18,Morning,Weekday
2856,Coffee,9/12/2016 11:24,Morning,Weekday
2857,Coffee,9/12/2016 11:32,Morning,Weekday
2858,Bread,9/12/2016 11:46,Morning,Weekday
2859,Coffee,9/12/2016 11:48,Morning,Weekday
2860,Coffee,9/12/2016 12:06,Afternoon,Weekday
2861,Medialuna,9/12/2016 12:07,Afternoon,Weekday
2861,Cake,9/12/2016 12:07,Afternoon,Weekday
2862,Coffee,9/12/2016 12:10,Afternoon,Weekday
2862,Cake,9/12/2016 12:10,Afternoon,Weekday
2863,Coffee,9/12/2016 12:16,Afternoon,Weekday
2863,Coffee,9/12/2016 12:16,Afternoon,Weekday
2865,The Nomad,9/12/2016 12:30,Afternoon,Weekday
2865,Tea,9/12/2016 12:30,Afternoon,Weekday
2865,Bread,9/12/2016 12:30,Afternoon,Weekday
2865,Brownie,9/12/2016 12:30,Afternoon,Weekday
2865,Fudge,9/12/2016 12:30,Afternoon,Weekday
2865,Fudge,9/12/2016 12:30,Afternoon,Weekday
2866,Scone,9/12/2016 12:45,Afternoon,Weekday
2866,Tea,9/12/2016 12:45,Afternoon,Weekday
2867,Bread,9/12/2016 12:52,Afternoon,Weekday
2868,Sandwich,9/12/2016 12:56,Afternoon,Weekday
2868,Bread,9/12/2016 12:56,Afternoon,Weekday
2868,Mineral water,9/12/2016 12:56,Afternoon,Weekday
2868,Coffee,9/12/2016 12:56,Afternoon,Weekday
2868,Juice,9/12/2016 12:56,Afternoon,Weekday
2869,Bread,9/12/2016 13:00,Afternoon,Weekday
2869,Bread,9/12/2016 13:00,Afternoon,Weekday
2869,Scandinavian,9/12/2016 13:00,Afternoon,Weekday
2870,Sandwich,9/12/2016 13:42,Afternoon,Weekday
2871,Coffee,9/12/2016 13:43,Afternoon,Weekday
2871,Brownie,9/12/2016 13:43,Afternoon,Weekday
2872,Hearty & Seasonal,9/12/2016 13:48,Afternoon,Weekday
2872,Brownie,9/12/2016 13:48,Afternoon,Weekday
2872,Bread,9/12/2016 13:48,Afternoon,Weekday
2873,Tea,9/12/2016 13:50,Afternoon,Weekday
2873,Hearty & Seasonal,9/12/2016 13:50,Afternoon,Weekday
2874,Coffee,9/12/2016 13:52,Afternoon,Weekday
2874,Brownie,9/12/2016 13:52,Afternoon,Weekday
2875,Coffee,9/12/2016 14:19,Afternoon,Weekday
2875,Farm House,9/12/2016 14:19,Afternoon,Weekday
2876,Coffee,9/12/2016 14:36,Afternoon,Weekday
2876,Scone,9/12/2016 14:36,Afternoon,Weekday
2877,Scone,9/12/2016 14:49,Afternoon,Weekday
2877,Crepes,9/12/2016 14:49,Afternoon,Weekday
2877,Alfajores,9/12/2016 14:49,Afternoon,Weekday
2877,Alfajores,9/12/2016 14:49,Afternoon,Weekday
2878,Scandinavian,9/12/2016 15:04,Afternoon,Weekday
2879,Cake,9/12/2016 15:25,Afternoon,Weekday
2880,Bread,9/12/2016 15:26,Afternoon,Weekday
2881,Bread,9/12/2016 15:38,Afternoon,Weekday
2882,Bread,9/12/2016 15:43,Afternoon,Weekday
2882,Tea,9/12/2016 15:43,Afternoon,Weekday
2884,Brownie,9/12/2016 15:54,Afternoon,Weekday
2884,Mineral water,9/12/2016 15:54,Afternoon,Weekday
2885,Farm House,9/12/2016 15:59,Afternoon,Weekday
2886,Coffee,9/12/2016 16:03,Afternoon,Weekday
2887,Sandwich,9/12/2016 16:16,Afternoon,Weekday
2887,Scone,9/12/2016 16:16,Afternoon,Weekday
2887,Bread,9/12/2016 16:16,Afternoon,Weekday
2887,Coffee,9/12/2016 16:16,Afternoon,Weekday
2888,Coffee,9/12/2016 16:18,Afternoon,Weekday
2888,Hot chocolate,9/12/2016 16:18,Afternoon,Weekday
2888,Tea,9/12/2016 16:18,Afternoon,Weekday
2888,Alfajores,9/12/2016 16:18,Afternoon,Weekday
2888,Sandwich,9/12/2016 16:18,Afternoon,Weekday
2889,Bread,10/12/2016 8:19,Morning,Weekend
2889,Scone,10/12/2016 8:19,Morning,Weekend
2889,Juice,10/12/2016 8:19,Morning,Weekend
2890,Coffee,10/12/2016 8:50,Morning,Weekend
2891,Bread,10/12/2016 8:53,Morning,Weekend
2892,Bread,10/12/2016 8:55,Morning,Weekend
2893,Coffee,10/12/2016 9:10,Morning,Weekend
2893,Coffee,10/12/2016 9:10,Morning,Weekend
2893,Toast,10/12/2016 9:10,Morning,Weekend
2893,Pastry,10/12/2016 9:10,Morning,Weekend
2894,Bread,10/12/2016 9:14,Morning,Weekend
2894,Focaccia,10/12/2016 9:14,Morning,Weekend
2895,Scone,10/12/2016 9:16,Morning,Weekend
2896,Focaccia,10/12/2016 9:18,Morning,Weekend
2897,Scandinavian,10/12/2016 9:19,Morning,Weekend
2898,Coffee,10/12/2016 9:38,Morning,Weekend
2898,Tea,10/12/2016 9:38,Morning,Weekend
2899,Coffee,10/12/2016 9:40,Morning,Weekend
2899,Coffee,10/12/2016 9:40,Morning,Weekend
2899,Farm House,10/12/2016 9:40,Morning,Weekend
2900,Focaccia,10/12/2016 9:54,Morning,Weekend
2900,Pastry,10/12/2016 9:54,Morning,Weekend
2901,Coffee,10/12/2016 10:01,Morning,Weekend
2901,Pastry,10/12/2016 10:01,Morning,Weekend
2901,Medialuna,10/12/2016 10:01,Morning,Weekend
2902,Sandwich,10/12/2016 10:09,Morning,Weekend
2902,Bread,10/12/2016 10:09,Morning,Weekend
2903,Bread,10/12/2016 10:12,Morning,Weekend
2903,Coffee,10/12/2016 10:12,Morning,Weekend
2903,Medialuna,10/12/2016 10:12,Morning,Weekend
2903,Medialuna,10/12/2016 10:12,Morning,Weekend
2903,Jam,10/12/2016 10:12,Morning,Weekend
2904,Sandwich,10/12/2016 10:14,Morning,Weekend
2904,Tea,10/12/2016 10:14,Morning,Weekend
2904,Coffee,10/12/2016 10:14,Morning,Weekend
2905,Coffee,10/12/2016 10:17,Morning,Weekend
2905,Farm House,10/12/2016 10:17,Morning,Weekend
2906,Bread,10/12/2016 10:19,Morning,Weekend
2907,Bread,10/12/2016 10:31,Morning,Weekend
2907,Coffee,10/12/2016 10:31,Morning,Weekend
2908,Coffee,10/12/2016 10:37,Morning,Weekend
2908,Coffee,10/12/2016 10:37,Morning,Weekend
2908,Toast,10/12/2016 10:37,Morning,Weekend
2908,Scandinavian,10/12/2016 10:37,Morning,Weekend
2909,Farm House,10/12/2016 10:39,Morning,Weekend
2909,Bread,10/12/2016 10:39,Morning,Weekend
2909,Medialuna,10/12/2016 10:39,Morning,Weekend
2910,Bread,10/12/2016 10:42,Morning,Weekend
2911,Cake,10/12/2016 10:46,Morning,Weekend
2912,Pastry,10/12/2016 10:48,Morning,Weekend
2912,Coffee,10/12/2016 10:48,Morning,Weekend
2912,Brownie,10/12/2016 10:48,Morning,Weekend
2913,Bread,10/12/2016 11:05,Morning,Weekend
2914,Coffee,10/12/2016 11:12,Morning,Weekend
2914,Tea,10/12/2016 11:12,Morning,Weekend
2914,Scone,10/12/2016 11:12,Morning,Weekend
2915,Coffee,10/12/2016 11:14,Morning,Weekend
2915,Coffee,10/12/2016 11:14,Morning,Weekend
2916,Bread,10/12/2016 11:15,Morning,Weekend
2916,Tea,10/12/2016 11:15,Morning,Weekend
2917,Coffee,10/12/2016 11:24,Morning,Weekend
2917,Scone,10/12/2016 11:24,Morning,Weekend
2918,Farm House,10/12/2016 11:37,Morning,Weekend
2918,Scandinavian,10/12/2016 11:37,Morning,Weekend
2919,Vegan mincepie,10/12/2016 11:41,Morning,Weekend
2919,Cake,10/12/2016 11:41,Morning,Weekend
2920,Tea,10/12/2016 11:41,Morning,Weekend
2920,Coffee,10/12/2016 11:41,Morning,Weekend
2921,Bread,10/12/2016 11:43,Morning,Weekend
2922,Coffee,10/12/2016 11:50,Morning,Weekend
2923,Scandinavian,10/12/2016 11:51,Morning,Weekend
2924,Bread,10/12/2016 11:58,Morning,Weekend
2925,Tea,10/12/2016 12:02,Afternoon,Weekend
2925,Bread,10/12/2016 12:02,Afternoon,Weekend
2926,Medialuna,10/12/2016 12:03,Afternoon,Weekend
2926,Pastry,10/12/2016 12:03,Afternoon,Weekend
2926,Coffee,10/12/2016 12:03,Afternoon,Weekend
2927,Truffles,10/12/2016 12:13,Afternoon,Weekend
2927,Juice,10/12/2016 12:13,Afternoon,Weekend
2928,Coffee,10/12/2016 12:14,Afternoon,Weekend
2928,Jammie Dodgers,10/12/2016 12:14,Afternoon,Weekend
2928,Art Tray,10/12/2016 12:14,Afternoon,Weekend
2929,Frittata,10/12/2016 12:15,Afternoon,Weekend
2930,Bread,10/12/2016 12:19,Afternoon,Weekend
2931,Sandwich,10/12/2016 12:21,Afternoon,Weekend
2931,Coffee,10/12/2016 12:21,Afternoon,Weekend
2932,Coffee,10/12/2016 12:25,Afternoon,Weekend
2932,Juice,10/12/2016 12:25,Afternoon,Weekend
2933,Tea,10/12/2016 13:00,Afternoon,Weekend
2933,Sandwich,10/12/2016 13:00,Afternoon,Weekend
2934,Jam,10/12/2016 13:02,Afternoon,Weekend
2935,Scone,10/12/2016 13:02,Afternoon,Weekend
2936,Coffee,10/12/2016 13:06,Afternoon,Weekend
2936,Sandwich,10/12/2016 13:06,Afternoon,Weekend
2937,Coffee,10/12/2016 13:15,Afternoon,Weekend
2938,Bread,10/12/2016 13:16,Afternoon,Weekend
2938,Tea,10/12/2016 13:16,Afternoon,Weekend
2939,Frittata,10/12/2016 13:21,Afternoon,Weekend
2939,Tea,10/12/2016 13:21,Afternoon,Weekend
2939,Bread,10/12/2016 13:21,Afternoon,Weekend
2940,Scandinavian,10/12/2016 13:23,Afternoon,Weekend
2941,Sandwich,10/12/2016 13:28,Afternoon,Weekend
2941,Art Tray,10/12/2016 13:28,Afternoon,Weekend
2941,Truffles,10/12/2016 13:28,Afternoon,Weekend
2941,Coffee,10/12/2016 13:28,Afternoon,Weekend
2942,Scone,10/12/2016 13:29,Afternoon,Weekend
2942,Frittata,10/12/2016 13:29,Afternoon,Weekend
2942,Juice,10/12/2016 13:29,Afternoon,Weekend
2943,Tea,10/12/2016 13:39,Afternoon,Weekend
2944,Coffee,10/12/2016 13:54,Afternoon,Weekend
2944,Mineral water,10/12/2016 13:54,Afternoon,Weekend
2944,Frittata,10/12/2016 13:54,Afternoon,Weekend
2945,Coffee,10/12/2016 13:58,Afternoon,Weekend
2945,Tea,10/12/2016 13:58,Afternoon,Weekend
2946,Bread,10/12/2016 14:00,Afternoon,Weekend
2946,Bread,10/12/2016 14:00,Afternoon,Weekend
2946,Brownie,10/12/2016 14:00,Afternoon,Weekend
2946,Scone,10/12/2016 14:00,Afternoon,Weekend
2948,Coffee,10/12/2016 14:03,Afternoon,Weekend
2949,Frittata,10/12/2016 14:30,Afternoon,Weekend
2949,Sandwich,10/12/2016 14:30,Afternoon,Weekend
2949,Coffee,10/12/2016 14:30,Afternoon,Weekend
2950,Tea,10/12/2016 14:37,Afternoon,Weekend
2951,Coffee,10/12/2016 14:44,Afternoon,Weekend
2951,Tea,10/12/2016 14:44,Afternoon,Weekend
2952,Vegan mincepie,10/12/2016 15:04,Afternoon,Weekend
2952,Coffee,10/12/2016 15:04,Afternoon,Weekend
2952,Hot chocolate,10/12/2016 15:04,Afternoon,Weekend
2953,Juice,10/12/2016 15:05,Afternoon,Weekend
2954,Cake,10/12/2016 15:10,Afternoon,Weekend
2954,Tea,10/12/2016 15:10,Afternoon,Weekend
2955,Tea,10/12/2016 15:18,Afternoon,Weekend
2956,Bread,10/12/2016 15:33,Afternoon,Weekend
2956,Farm House,10/12/2016 15:33,Afternoon,Weekend
2957,Coffee,10/12/2016 15:46,Afternoon,Weekend
2957,Tea,10/12/2016 15:46,Afternoon,Weekend
2957,Bread,10/12/2016 15:46,Afternoon,Weekend
2957,Mineral water,10/12/2016 15:46,Afternoon,Weekend
2957,Scone,10/12/2016 15:46,Afternoon,Weekend
2957,Bread,10/12/2016 15:46,Afternoon,Weekend
2958,Bread,10/12/2016 15:54,Afternoon,Weekend
2959,Bread,10/12/2016 16:07,Afternoon,Weekend
2959,Hot chocolate,10/12/2016 16:07,Afternoon,Weekend
2959,Hot chocolate,10/12/2016 16:07,Afternoon,Weekend
2960,Coke,10/12/2016 16:09,Afternoon,Weekend
2960,Sandwich,10/12/2016 16:09,Afternoon,Weekend
2961,Sandwich,10/12/2016 16:10,Afternoon,Weekend
2961,Mineral water,10/12/2016 16:10,Afternoon,Weekend
2962,Hot chocolate,10/12/2016 16:12,Afternoon,Weekend
2962,Tea,10/12/2016 16:12,Afternoon,Weekend
2962,Cake,10/12/2016 16:12,Afternoon,Weekend
2963,Scandinavian,10/12/2016 16:23,Afternoon,Weekend
2964,Frittata,10/12/2016 16:24,Afternoon,Weekend
2964,Cake,10/12/2016 16:24,Afternoon,Weekend
2966,Cake,10/12/2016 16:30,Afternoon,Weekend
2967,Coffee,10/12/2016 16:40,Afternoon,Weekend
2967,Bread,10/12/2016 16:40,Afternoon,Weekend
2968,Coffee,10/12/2016 16:44,Afternoon,Weekend
2968,Tea,10/12/2016 16:44,Afternoon,Weekend
2968,Bread,10/12/2016 16:44,Afternoon,Weekend
2969,Scone,10/12/2016 16:45,Afternoon,Weekend
2969,Coffee,10/12/2016 16:45,Afternoon,Weekend
2970,Bread,10/12/2016 16:46,Afternoon,Weekend
2971,Jam,10/12/2016 17:12,Evening,Weekend
2972,Bread,11/12/2016 9:08,Morning,Weekend
2973,Coffee,11/12/2016 9:11,Morning,Weekend
2973,Medialuna,11/12/2016 9:11,Morning,Weekend
2974,Bread,11/12/2016 9:14,Morning,Weekend
2974,Farm House,11/12/2016 9:14,Morning,Weekend
2975,Bread,11/12/2016 9:16,Morning,Weekend
2976,Coffee,11/12/2016 9:24,Morning,Weekend
2976,Pastry,11/12/2016 9:24,Morning,Weekend
2977,Bread,11/12/2016 9:29,Morning,Weekend
2977,Coffee,11/12/2016 9:29,Morning,Weekend
2978,Medialuna,11/12/2016 9:32,Morning,Weekend
2978,Coffee,11/12/2016 9:32,Morning,Weekend
2979,Scone,11/12/2016 9:35,Morning,Weekend
2979,Bread,11/12/2016 9:35,Morning,Weekend
2980,Coffee,11/12/2016 9:38,Morning,Weekend
2980,Coke,11/12/2016 9:38,Morning,Weekend
2981,Coffee,11/12/2016 10:01,Morning,Weekend
2982,Truffles,11/12/2016 10:04,Morning,Weekend
2983,Bread,11/12/2016 10:08,Morning,Weekend
2984,Mineral water,11/12/2016 10:16,Morning,Weekend
2985,Hot chocolate,11/12/2016 10:55,Morning,Weekend
2985,Coffee,11/12/2016 10:55,Morning,Weekend
2985,Bread,11/12/2016 10:55,Morning,Weekend
2985,Toast,11/12/2016 10:55,Morning,Weekend
2985,Medialuna,11/12/2016 10:55,Morning,Weekend
2985,Alfajores,11/12/2016 10:55,Morning,Weekend
2985,Fudge,11/12/2016 10:55,Morning,Weekend
2986,Jam,11/12/2016 10:56,Morning,Weekend
2987,Medialuna,11/12/2016 11:00,Morning,Weekend
2987,Bakewell,11/12/2016 11:00,Morning,Weekend
2987,Coffee,11/12/2016 11:00,Morning,Weekend
2987,Bread,11/12/2016 11:00,Morning,Weekend
2987,Toast,11/12/2016 11:00,Morning,Weekend
2988,Coffee,11/12/2016 11:11,Morning,Weekend
2989,Bread,11/12/2016 11:13,Morning,Weekend
2990,Coffee,11/12/2016 11:29,Morning,Weekend
2990,Coffee,11/12/2016 11:29,Morning,Weekend
2990,Bakewell,11/12/2016 11:29,Morning,Weekend
2990,Medialuna,11/12/2016 11:29,Morning,Weekend
2991,Coffee,11/12/2016 11:36,Morning,Weekend
2991,Coffee,11/12/2016 11:36,Morning,Weekend
2991,Bread,11/12/2016 11:36,Morning,Weekend
2992,Farm House,11/12/2016 11:42,Morning,Weekend
2993,Bread,11/12/2016 11:43,Morning,Weekend
2994,Medialuna,11/12/2016 11:47,Morning,Weekend
2994,Scone,11/12/2016 11:47,Morning,Weekend
2994,Coffee,11/12/2016 11:47,Morning,Weekend
2994,Coffee,11/12/2016 11:47,Morning,Weekend
2995,Bread,11/12/2016 11:57,Morning,Weekend
2996,Farm House,11/12/2016 12:00,Afternoon,Weekend
2996,Coffee,11/12/2016 12:00,Afternoon,Weekend
2996,Medialuna,11/12/2016 12:00,Afternoon,Weekend
2996,Bread,11/12/2016 12:00,Afternoon,Weekend
2997,Smoothies,11/12/2016 12:06,Afternoon,Weekend
2998,Coffee,11/12/2016 12:07,Afternoon,Weekend
3000,Medialuna,11/12/2016 12:45,Afternoon,Weekend
3000,Coffee,11/12/2016 12:45,Afternoon,Weekend
3001,Mineral water,11/12/2016 12:47,Afternoon,Weekend
3002,Bread,11/12/2016 12:59,Afternoon,Weekend
3002,Mineral water,11/12/2016 12:59,Afternoon,Weekend
3002,Hot chocolate,11/12/2016 12:59,Afternoon,Weekend
3003,Sandwich,11/12/2016 13:02,Afternoon,Weekend
3003,Tea,11/12/2016 13:02,Afternoon,Weekend
3004,Coffee,11/12/2016 13:05,Afternoon,Weekend
3004,Cookies,11/12/2016 13:05,Afternoon,Weekend
3005,Alfajores,11/12/2016 13:08,Afternoon,Weekend
3005,Alfajores,11/12/2016 13:08,Afternoon,Weekend
3006,Vegan mincepie,11/12/2016 13:33,Afternoon,Weekend
3006,Bread,11/12/2016 13:33,Afternoon,Weekend
3006,Coffee,11/12/2016 13:33,Afternoon,Weekend
3007,Coffee,11/12/2016 13:34,Afternoon,Weekend
3008,Medialuna,11/12/2016 13:42,Afternoon,Weekend
3009,Coffee,11/12/2016 13:43,Afternoon,Weekend
3009,Frittata,11/12/2016 13:43,Afternoon,Weekend
3009,Toast,11/12/2016 13:43,Afternoon,Weekend
3010,Coffee,11/12/2016 13:51,Afternoon,Weekend
3010,Hot chocolate,11/12/2016 13:51,Afternoon,Weekend
3010,Muffin,11/12/2016 13:51,Afternoon,Weekend
3011,Coffee,11/12/2016 13:54,Afternoon,Weekend
3011,Scandinavian,11/12/2016 13:54,Afternoon,Weekend
3013,Bakewell,11/12/2016 14:21,Afternoon,Weekend
3013,Tea,11/12/2016 14:21,Afternoon,Weekend
3015,Coffee,11/12/2016 14:29,Afternoon,Weekend
3017,Frittata,11/12/2016 14:32,Afternoon,Weekend
3017,Coffee,11/12/2016 14:32,Afternoon,Weekend
3018,Scandinavian,11/12/2016 15:04,Afternoon,Weekend
3019,Coffee,11/12/2016 15:16,Afternoon,Weekend
3019,Coffee,11/12/2016 15:16,Afternoon,Weekend
3020,Coffee,11/12/2016 15:26,Afternoon,Weekend
3020,Tea,11/12/2016 15:26,Afternoon,Weekend
3021,Scandinavian,11/12/2016 15:27,Afternoon,Weekend
3022,Bread,11/12/2016 15:48,Afternoon,Weekend
3023,Tea,12/12/2016 8:51,Morning,Weekday
3024,Bread,12/12/2016 8:52,Morning,Weekday
3025,Bread,12/12/2016 8:54,Morning,Weekday
3025,Medialuna,12/12/2016 8:54,Morning,Weekday
3026,Pastry,12/12/2016 8:58,Morning,Weekday
3026,Toast,12/12/2016 8:58,Morning,Weekday
3026,Coffee,12/12/2016 8:58,Morning,Weekday
3027,Coffee,12/12/2016 9:02,Morning,Weekday
3027,Pastry,12/12/2016 9:02,Morning,Weekday
3028,Tea,12/12/2016 9:13,Morning,Weekday
3029,Coffee,12/12/2016 9:28,Morning,Weekday
3029,Toast,12/12/2016 9:28,Morning,Weekday
3030,Coffee,12/12/2016 10:00,Morning,Weekday
3031,Jam,12/12/2016 10:09,Morning,Weekday
3031,Coffee,12/12/2016 10:09,Morning,Weekday
3031,Hot chocolate,12/12/2016 10:09,Morning,Weekday
3031,Toast,12/12/2016 10:09,Morning,Weekday
3032,Coffee,12/12/2016 10:16,Morning,Weekday
3032,Sandwich,12/12/2016 10:16,Morning,Weekday
3033,Bread,12/12/2016 10:36,Morning,Weekday
3033,Tea,12/12/2016 10:36,Morning,Weekday
3033,Bakewell,12/12/2016 10:36,Morning,Weekday
3033,Alfajores,12/12/2016 10:36,Morning,Weekday
3034,Bread,12/12/2016 10:38,Morning,Weekday
3034,Coffee,12/12/2016 10:38,Morning,Weekday
3034,Cake,12/12/2016 10:38,Morning,Weekday
3035,Bread,12/12/2016 11:14,Morning,Weekday
3036,Bread,12/12/2016 11:23,Morning,Weekday
3037,Coffee,12/12/2016 11:29,Morning,Weekday
3037,Coffee,12/12/2016 11:29,Morning,Weekday
3037,Bakewell,12/12/2016 11:29,Morning,Weekday
3037,Cake,12/12/2016 11:29,Morning,Weekday
3038,Bread,12/12/2016 11:30,Morning,Weekday
3039,Coffee,12/12/2016 11:31,Morning,Weekday
3039,Medialuna,12/12/2016 11:31,Morning,Weekday
3040,Bread,12/12/2016 11:54,Morning,Weekday
3041,Bread,12/12/2016 11:57,Morning,Weekday
3041,Vegan mincepie,12/12/2016 11:57,Morning,Weekday
3042,Coffee,12/12/2016 12:17,Afternoon,Weekday
3042,Bread,12/12/2016 12:17,Afternoon,Weekday
3042,Vegan mincepie,12/12/2016 12:17,Afternoon,Weekday
3042,Cake,12/12/2016 12:17,Afternoon,Weekday
3043,Bread,12/12/2016 12:22,Afternoon,Weekday
3044,Sandwich,12/12/2016 12:23,Afternoon,Weekday
3045,Pastry,12/12/2016 12:35,Afternoon,Weekday
3045,Bread,12/12/2016 12:35,Afternoon,Weekday
3046,Cake,12/12/2016 12:55,Afternoon,Weekday
3046,Vegan mincepie,12/12/2016 12:55,Afternoon,Weekday
3046,Coffee,12/12/2016 12:55,Afternoon,Weekday
3046,Coffee,12/12/2016 12:55,Afternoon,Weekday
3046,Mineral water,12/12/2016 12:55,Afternoon,Weekday
3046,Mineral water,12/12/2016 12:55,Afternoon,Weekday
3047,Jam,12/12/2016 12:59,Afternoon,Weekday
3048,Bread,12/12/2016 13:18,Afternoon,Weekday
3049,Frittata,12/12/2016 13:24,Afternoon,Weekday
3049,Coffee,12/12/2016 13:24,Afternoon,Weekday
3050,Coffee,12/12/2016 13:48,Afternoon,Weekday
3050,Coffee,12/12/2016 13:48,Afternoon,Weekday
3051,Bread,12/12/2016 13:55,Afternoon,Weekday
3052,Sandwich,12/12/2016 13:56,Afternoon,Weekday
3053,Sandwich,12/12/2016 13:59,Afternoon,Weekday
3053,Bread,12/12/2016 13:59,Afternoon,Weekday
3053,Truffles,12/12/2016 13:59,Afternoon,Weekday
3053,Coffee,12/12/2016 13:59,Afternoon,Weekday
3054,Tea,12/12/2016 14:02,Afternoon,Weekday
3054,Toast,12/12/2016 14:02,Afternoon,Weekday
3055,Coffee,12/12/2016 14:08,Afternoon,Weekday
3056,Cake,12/12/2016 14:09,Afternoon,Weekday
3058,Coffee,12/12/2016 14:12,Afternoon,Weekday
3058,Bread,12/12/2016 14:12,Afternoon,Weekday
3058,Bread,12/12/2016 14:12,Afternoon,Weekday
3058,Bread,12/12/2016 14:12,Afternoon,Weekday
3059,Fudge,12/12/2016 15:01,Afternoon,Weekday
3060,Jam,12/12/2016 15:09,Afternoon,Weekday
3060,Jam,12/12/2016 15:09,Afternoon,Weekday
3061,Bread,12/12/2016 15:19,Afternoon,Weekday
3062,Coffee,12/12/2016 15:33,Afternoon,Weekday
3063,Tea,12/12/2016 15:44,Afternoon,Weekday
3063,Bread,12/12/2016 15:44,Afternoon,Weekday
3063,Hot chocolate,12/12/2016 15:44,Afternoon,Weekday
3063,Vegan mincepie,12/12/2016 15:44,Afternoon,Weekday
3063,Bread,12/12/2016 15:44,Afternoon,Weekday
3064,Juice,12/12/2016 15:46,Afternoon,Weekday
3064,Cake,12/12/2016 15:46,Afternoon,Weekday
3064,Jammie Dodgers,12/12/2016 15:46,Afternoon,Weekday
3064,Bread,12/12/2016 15:46,Afternoon,Weekday
3065,Bread,12/12/2016 15:53,Afternoon,Weekday
3066,Vegan mincepie,12/12/2016 16:12,Afternoon,Weekday
3066,Tea,12/12/2016 16:12,Afternoon,Weekday
3067,Coffee,12/12/2016 16:24,Afternoon,Weekday
3067,Pastry,12/12/2016 16:24,Afternoon,Weekday
3068,Scandinavian,12/13/2016 8:33,Morning,Weekday
3068,Vegan mincepie,12/13/2016 8:33,Morning,Weekday
3069,Bread,12/13/2016 8:37,Morning,Weekday
3070,Coffee,12/13/2016 9:04,Morning,Weekday
3070,Fudge,12/13/2016 9:04,Morning,Weekday
3070,Jam,12/13/2016 9:04,Morning,Weekday
3070,Fudge,12/13/2016 9:04,Morning,Weekday
3070,Fudge,12/13/2016 9:04,Morning,Weekday
3071,Jam,12/13/2016 9:06,Morning,Weekday
3071,Coffee,12/13/2016 9:06,Morning,Weekday
3071,Coffee,12/13/2016 9:06,Morning,Weekday
3073,Coffee,12/13/2016 9:30,Morning,Weekday
3073,Coffee,12/13/2016 9:30,Morning,Weekday
3074,Coffee,12/13/2016 9:40,Morning,Weekday
3074,Cookies,12/13/2016 9:40,Morning,Weekday
3074,Pastry,12/13/2016 9:40,Morning,Weekday
3075,Medialuna,12/13/2016 9:42,Morning,Weekday
3075,Bread,12/13/2016 9:42,Morning,Weekday
3076,Coffee,12/13/2016 9:43,Morning,Weekday
3076,Art Tray,12/13/2016 9:43,Morning,Weekday
3077,Tea,12/13/2016 9:48,Morning,Weekday
3077,Tea,12/13/2016 9:48,Morning,Weekday
3077,Toast,12/13/2016 9:48,Morning,Weekday
3078,Coke,12/13/2016 9:49,Morning,Weekday
3079,Coffee,12/13/2016 10:10,Morning,Weekday
3079,Bread,12/13/2016 10:10,Morning,Weekday
3080,Bakewell,12/13/2016 10:14,Morning,Weekday
3080,Farm House,12/13/2016 10:14,Morning,Weekday
3081,Bread,12/13/2016 10:31,Morning,Weekday
3081,Tea,12/13/2016 10:31,Morning,Weekday
3081,Coffee,12/13/2016 10:31,Morning,Weekday
